#F LNO_LAO
#E 1276730676
#D Wed Jun 16 18:24:36 2010
#C LNO_LAO  User = epix33bm
#H0  SR_current  SR_fill  SR_status  SR_mode  SR_fb  SR_fbH  SR_fbV  SR_topUp  barometer_mbar
#H1  SR_BM_HPOS  SR_BM_VPOS  SR_BM_HANG  SR_BM_HANG
#H2  slits_wt  slits_wl  slits_wb  slits_wr
#H3  Mir1_alpha  Mir1_y  Mir1_y1  Mir1_y2  Mir1_bender
#H4  DCM_energy  DCM_lambda  DCM_theta0  DCM_thetaEnc  DCM_mode  Mir_use  Mir_alpha
#H5  Mir2_alpha  Mir2_y  Mir2_y1  Mir2_y2  Mir2_bender
#H6  mue_sclr_auto  mue_sclr_freq
#H7  PF4_thickAl  PF4_thickTi  PF4_trans  PF4_bladeA1  PF4_bladeA2  PF4_bladeA3  PF4_bladeA4  PF4_bladeB1  PF4_bladeB2  PF4_bladeB3  PF4_bladeB4
#H8  I0_VDC  I0_gain  I0_bias  I0_time  I0_suppr  I0_dark  I0_Amps
#H9  I00_VDC  I00_gain  I00_bias  I00_time  I00_suppr  I00_dark  I00_Amps
#H10  MUE540_i0  MUE540_i1  MUE540_i2  MUE540_i3  MUE540_i4  MUE540_i5  MUE540_i6  MUE540_i7
#H11  MUE540_i8  MUE540_i9  MUE540_i10  MUE540_i11  MUE540_i12  MUE540_i13  MUE540_i14  MUE540_i15
#H12  MUE540_o0  MUE540_o1  MUE540_o2  MUE540_o3
#H13  HSC_I0h  HSC_I0v
#H14  HSC1t  HSC1l  HSC1b  HSC1r  HSC1h  HSC1v  HSC1h0  HSC1v0
#H15  HSC2t  HSC2l  HSC2b  HSC2r  HSC2h  HSC2v  HSC2h0  HSC2v0
#H16  HSC3t  HSC3l  HSC3b  HSC3r  HSC3h  HSC3v  HSC3h0  HSC3v0
#H17  dark1  dark2  dark3  dark4  dark5  dark6  dark7  dark8
#H18  dark9  dark10  dark11  dark12  dark13  dark14  dark15  dark16
#H19  darkToTime  darkCoTime  darkRing
#H20  powderMode  powderWidth  powderMotor  powderVelo
#H21  rockON  rockCenter  rockWidth
#O0  2-theta     theta       chi       phi   antheta  an2theta    z-axis     m_1_8
#O1      xt1       yt1       yt2       yt3     m_2_5       zt1      samx      samz
#O2 DCM.theta       wst       wsl       wsb       wsr       m22  
#C Wed Jun 16 18:25:04 2010.  do ./matrix150.mac.
#C Wed Jun 16 18:26:02 2010.  Mode reset from 5 to 0.
#C Wed Jun 16 18:26:18 2010.  Mode reset from 0 to 3.
#C Wed Jun 16 18:27:18 2010.  Freezing Phi at 0.
#C Wed Jun 16 18:27:39 2010.  do ./align.mac.

#S 14  hklscan  1.00133 1.00133  1.00133 1.00133  2.85 3.05  200 -400000
#D Wed Jun 16 18:47:18 2010
#M 400000  (I0)
#G0 0 0 1 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.781726143 3.791444574 3.79890313 90.2546203 90.01815424 89.89967858 1.661462253 1.657219786 1.65396364 89.74541108 89.98229138 90.10024173 0 0 2 1 1 3 38.09875 19.1335 90.0135 0 0 0 65.644 32.82125 115.23625 48.1315 0 0 1.239424258 1.239424258
#G3 -1.658712442 0.09820024135 -0.000389705578 -0.09554990312 -1.654278629 0.00242844486 0.0002629818914 0.009815746824 1.653961812
#G4 1.001328179 1.001328179 2.999452893 1.239424258 29.28146688 29.4104177 0 89.84344949 0.7 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 1.00133 1.00133 2.99945
#P0 65.644 32.82125 115.23625 48.1315 -0.001 -0.16 2.5 -0.2
#P1 -3.4480499 0.49927508 0.030010083 0.499275 1.749425 -113.52071 -946.48814 0
#P2 11.508019 2.9999781 30.000019 2.9999781 29.999854 1230.0415 
#C LNO_LAO
#V0 102.36 4 1 4 1 1 1 1 986.893
#V1 -0.695912 0.254987 11.1785 11.1785
#V2 2.99998 30 2.99998 29.9999
#V3 5.50001 -6.18921e-06 3.7125 -3.71251 16
#V4 9.99906 1.23942 0.149966 11.4038 0 1 5.50001
#V5 5.78578 29.8071 33.7125 25.9017 15.2093
#V6 0 16960
#V7 0 0 1 0 0 0 0 0 0 0 0
#V8 4.98413 100000000 0 1 5.23e-07 785.198 4.98413e-08
#V9 2.78144 1000000 0 1 -2.9e-09 1 2.78144e-06
#V10 0.129426 2.78144 4.98413 0.01221 -0.0610501 -0.0610501 0.119658 -0.031746
#V11 -0.0757021 -0.0512821 0.393162 0.031746 -0.021978 -0.031746 -0.0512821 0.026862
#V12 5 5 5 0
#V13 2.1 0.5
#V14 0.9 1.7 1.1 2.3 4 2 0.3 -0.1
#V15 9.5 9.5 9.5 9.5 19 19 0 0
#V16 0.5 1.1 0.5 1.4 2.5 1 0.15 0
#V17 1000000 785.198 1 0.09375 0.0520833 1.39583 7.20833 203185
#V18 0 0 0 0 0 0 0 0
#V19 216 97 100
#V20 0 0 theta 0.4
#V21 OFF 0 0
#N 27
#L H  K  L  Epoch  I0  I00  harmonic  W  Fluor  corrdet  filters  trans  piltot  TempC  ccdtot  scan_bar  Energy  SampK  ContK  vortot  livet  realt  icr  ocr  sca1  seconds  signal
1.00133 1.00133 2.85 1387 400000 217383 0 2030 2070 1989 0 1 0 0 0 157633 9.9990631 0 0 0 0 0 0 0 0 0.780109 1989
1.00133 1.00133 2.851 1390 400000 220156 0 2150 2186 2112 0 1 0 0 0 163578 9.9990631 0 0 0 0 0 0 0 0 0.79094 2112
1.00133 1.00133 2.852 1393 400000 219835 1 2210 2245 2163 0 1 0 0 0 161868 9.9990631 0 0 0 0 0 0 0 0 0.789425 2163
1.00133 1.00133 2.853 1396 400000 216589 1 2313 2353 2261 0 1 0 0 0 157376 9.9990631 0 0 0 0 0 0 0 0 0.777549 2261
1.00133 1.00133 2.854 1399 400000 215071 0 2225 2285 2176 0 1 0 0 0 156314 9.9990631 0 0 0 0 0 0 0 0 0.772036 2176
1.00133 1.00133 2.855 1402 400000 214735 2 2389 2440 2331 0 1 0 0 0 154578 9.9990631 0 0 0 0 0 0 0 0 0.771171 2331
1.00133 1.00133 2.856 1406 400000 212312 2 2370 2413 2317 0 1 0 0 0 152642 9.9990631 0 0 0 0 0 0 0 0 0.762595 2317
1.00133 1.00133 2.857 1409 400000 212443 1 2621 2673 2564 0 1 0 0 0 154863 9.9990631 0 0 0 0 0 0 0 0 0.763323 2564
1.00133 1.00133 2.858 1412 400000 210209 4 2682 2734 2625 0 1 0 0 0 150505 9.9990631 0 0 0 0 0 0 0 0 0.755646 2625
1.00133 1.00133 2.859 1415 400000 212158 1 2689 2734 2637 0 1 0 0 0 152799 9.9990631 0 0 0 0 0 0 0 0 0.762536 2637
1.00133 1.00133 2.86 1418 400000 213132 2 2964 3027 2887 0 1 0 0 0 154230 9.9990631 0 0 0 0 0 0 0 0 0.767447 2887
1.00133 1.00133 2.861 1421 400000 215394 2 2836 2887 2782 0 1 0 0 0 155455 9.9990631 0 0 0 0 0 0 0 0 0.773786 2782
1.00133 1.00133 2.862 1425 400000 217312 0 3122 3166 3060 0 1 0 0 0 157487 9.9990631 0 0 0 0 0 0 0 0 0.780963 3060
1.00133 1.00133 2.863 1428 400000 217329 3 3262 3328 3192 0 1 0 0 0 157812 9.9990631 0 0 0 0 0 0 0 0 0.781131 3192
1.00133 1.00133 2.864 1431 400000 219117 1 3423 3497 3356 0 1 0 0 0 161200 9.9990631 0 0 0 0 0 0 0 0 0.788173 3356
1.00133 1.00133 2.865 1434 400000 218155 4 3490 3559 3411 0 1 0 0 0 158784 9.9990631 0 0 0 0 0 0 0 0 0.784488 3411
1.00133 1.00133 2.866 1437 400000 216532 1 3612 3675 3544 0 1 0 0 0 160833 9.9990631 0 0 0 0 0 0 0 0 0.778812 3544
1.00133 1.00133 2.867 1441 400000 213366 0 3681 3765 3598 0 1 0 0 0 150249 9.9990631 0 0 0 0 0 0 0 0 0.76729 3598
1.00133 1.00133 2.868 1444 400000 213725 1 3715 3786 3642 0 1 0 0 0 153936 9.9990631 0 0 0 0 0 0 0 0 0.768794 3642
1.00133 1.00133 2.869 1447 400000 216163 4 3881 3941 3798 0 1 0 0 0 154307 9.9990631 0 0 0 0 0 0 0 0 0.777622 3798
1.00133 1.00133 2.87 1450 400000 218890 1 4303 4387 4205 0 1 0 0 0 156193 9.9990631 0 0 0 0 0 0 0 0 0.787592 4205
1.00133 1.00133 2.871 1453 400000 218829 1 4271 4346 4187 0 1 0 0 0 154483 9.9990631 0 0 0 0 0 0 0 0 0.787632 4187
1.00133 1.00133 2.872 1457 400000 220899 5 4467 4547 4359 0 1 0 0 0 158051 9.9990631 0 0 0 0 0 0 0 0 0.795457 4359
1.00133 1.00133 2.873 1460 400000 223974 2 4842 4939 4729 0 1 0 0 0 162056 9.9990631 0 0 0 0 0 0 0 0 0.807066 4729
1.00133 1.00133 2.874 1463 400000 223853 3 5001 5097 4895 0 1 0 0 0 160299 9.9990631 0 0 0 0 0 0 0 0 0.806878 4895
1.00133 1.00133 2.875 1466 400000 219871 4 4924 5011 4824 0 1 0 0 0 157386 9.9990631 0 0 0 0 0 0 0 0 0.792261 4824
1.00133 1.00133 2.876 1469 400000 218463 3 4983 5073 4876 0 1 0 0 0 153268 9.9990631 0 0 0 0 0 0 0 0 0.786813 4876
1.00133 1.00133 2.877 1473 400000 217604 3 5094 5177 5002 0 1 0 0 0 157895 9.9990631 0 0 0 0 0 0 0 0 0.78404 5002
1.00133 1.00133 2.878 1476 400000 220096 5 5570 5683 5464 0 1 0 0 0 159735 9.9990631 0 0 0 0 0 0 0 0 0.793091 5464
1.00133 1.00133 2.879 1479 400000 220094 5 5629 5744 5499 0 1 0 0 0 161287 9.9990631 0 0 0 0 0 0 0 0 0.793177 5499
1.00133 1.00133 2.88 1482 400000 223850 6 5961 6074 5832 0 1 0 0 0 162744 9.9990631 0 0 0 0 0 0 0 0 0.807608 5832
1.00133 1.00133 2.881 1486 400000 220236 4 5910 6001 5768 0 1 0 0 0 162567 9.9990631 0 0 0 0 0 0 0 0 0.793738 5768
1.00133 1.00133 2.882 1489 400000 220269 4 6219 6321 6077 0 1 0 0 0 161879 9.9990631 0 0 0 0 0 0 0 0 0.793964 6077
1.00133 1.00133 2.883 1492 400000 217361 4 6208 6316 6091 0 1 0 0 0 158162 9.9990631 0 0 0 0 0 0 0 0 0.783397 6091
